Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5pAbCxt9e3f81lOmjIXwzd,"1CoZyIx7UvdxT5c8UkMzHd,3wcj11K77LjEY1PkEazffa","Be Honest (feat. Burna Boy)","Be Honest (feat. Burna Boy)","Jorja Smith,Burna Boy",2019-08-16,207030,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"r&b,uk contemporary r&b,afrobeats,azontobeats,dancehall,nigerian hip hop,nigerian pop",0.757,0.737,4,-6.728,0,0.114,0.311,0,0.113,0.635,98.057,4
6WnEshhNpZyTH75p1BmF8c,"3qEnCAnX23lvoxZYtBiPgL","Under 25","Under Twenty Five","ENNY",2021-07-16,232043,33,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"alternative r&b",0.557,0.638,11,-7.517,0,0.27,0.255,0.00434,0.346,0.633,87.557,4
1cFtRiAnGglEmHSSrt4IGm,"3qEnCAnX23lvoxZYtBiPgL","I Want","Under Twenty Five","ENNY",2021-07-16,202000,40,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"alternative r&b",0.725,0.603,8,-10.714,0,0.286,0.0341,0.000101,0.146,0.728,113.033,4
5Gcvy4sBxYdpWj2f54K2ua,"5lcDGoJUr5WY5bCFAfYbCU","Kool Aid","Sis.","KIRBY",2020-01-31,153441,60,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"alternative r&b,indie triste",0.566,0.728,4,-4.546,0,0.121,0.183,0.00425,0.11,0.467,155.251,3
7L15RIYFpoiHKJQNHsYhWM,"3qEnCAnX23lvoxZYtBiPgL,1CoZyIx7UvdxT5c8UkMzHd","Peng Black Girls Remix - A COLORS SHOW","Peng Black Girls Remix - A COLORS SHOW","ENNY,Jorja Smith",2020-12-17,206075,58,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"alternative r&b,r&b,uk contemporary r&b",0.672,0.535,7,-9.735,1,0.268,0.0168,0.00000144,0.0947,0.366,137.86,4
0sJ4NbFdEhgLOtInlbRmFl,"2q3GG88dVwuQPF4FmySr9I","Higher","ATLAS","The Score",2017-10-13,214613,59,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"modern alternative rock,pov: indie",0.449,0.745,9,-5.045,0,0.0327,0.00342,0,0.295,0.465,83.918,4
1LrYRj1iFsm9QJ72YqPTLY,"01pKrlgPJhm5dB4lneYAqS,4fwuXg6XQHfdlOdmw36OHa","Changing","Life (Deluxe)","Sigma,Paloma Faith",2015-12-04,205000,59,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dancefloor dnb,pop dance,uk dance,british soul,talent show,uk pop",0.484,0.815,2,-3.833,1,0.0542,0.0997,0,0.164,0.353,171.079,4
4DJORZgsbqnEJ4f4B9TBGV,"4Q6nIcaBED8qUel8bBx6Cr,5KKpBU5eC2tJDzf0wmlRp2","You Don't Know Me (feat. RAYE)","Snacks","Jax Jones,RAYE",2019-07-12,212573,68,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,edm,house,pop dance,uk dance,uk pop,uk contemporary r&b",0.879,0.665,11,-6.082,0,0.145,0.164,0,0.319,0.672,123.977,4
4MyvjyMcDnwFtPvEGSKrbI,"6s22t5Y3prQHyaHWUN1R1C","Humpty Dumpty","OK ORCHESTRA","AJR",2021-03-26,217693,44,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pov: indie",0.577,0.55,0,-7.875,1,0.0342,0.0118,0,0.0743,0.477,86.977,4
79w5oc04QaB15czB3qO95w,"5yw4tA8D5uG7tT3NaDvq10","Stranger","Stranger","Stellar",2022-09-02,132480,68,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"social media pop",0.685,0.818,7,-3.935,0,0.0333,0.0195,0,0.11,0.841,124.96,4
4lhqb6JvbHId48OUJGwymk,"1vCWHaC5f2uS3yhpwWbIA6","Hey Brother","True","Avicii",2013-01-01,255093,80,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,edm,pop,pop dance",0.545,0.78,7,-4.867,0,0.0436,0.0309,0.0000464,0.0828,0.458,125.014,4
1l4iQsOZ5sOXZPMQLvouaB,"5p7f24Rk5HkUZsaS3BLG5F,3jK9MiCrA42lLAdMGUZpwa","Coast (feat. Anderson .Paak)","Coast","Hailee Steinfeld,Anderson .Paak",2022-07-29,166720,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,escape room,hip hop,indie soul,neo soul",0.701,0.875,11,-4.1,1,0.0757,0.0262,0.00000732,0.137,0.84,111.976,4
56oGoEjA9eTZYgsttEFKY3,"137W8MRPWKqSmrBGDBFSop,67hb7towEyKvt5Z8Bx306c","The Thrill","The Thrill","Wiz Khalifa,Empire of the Sun",2020-11-11,234333,77,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,australian dance,australian electropop,dance rock,indietronica,neo-synthpop",0.817,0.775,10,-4.767,0,0.108,0.277,0,0.108,0.806,126.984,4
4HRa9ZWcmZ8JD7UySPu0wT,"7gP3bB2nilZXLfPHJhMdvc","Don't Stop (Color on the Walls)","Torches","Foster The People",2011-05-23,174920,64,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"indietronica,modern alternative rock,modern rock,rock",0.611,0.948,1,-3.751,0,0.0753,0.00183,0.0995,0.0969,0.79,133.004,4
5YqEzk3C5c3UZ1D5fJUlXA,"7qmpXeNz2ojlMl2EEfkeLs,38PzLQE4GW8o7A18oGhi0x","Sunroof","Good Times Go","Nicky Youre,dazy",2023-06-09,163025,85,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"singer-songwriter pop",0.768,0.714,10,-5.11,1,0.0401,0.352,0,0.15,0.842,131.443,4
698ItKASDavgwZ3WjaWjtz,"7vk5e3vY1uw9plTHJAMwjN","Faded","Different World","Alan Walker",2018-12-14,212106,82,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"electro house",0.468,0.627,6,-5.085,1,0.0476,0.0281,0.00000797,0.11,0.159,179.642,4
2fytePz8UsbUr8n33QBEcm,"3fMbdgg4jU18AjLCKBhRSm,7EVlecngyrLHfQUqFMpwkT","I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster","Bad 25th Anniversary","Michael Jackson,Siedah Garrett",2012-09-18,251760,65,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"r&b,soul,freestyle",0.657,0.467,5,-8.925,1,0.0341,0.667,0.00000192,0.0295,0.276,100.139,4
5LGqFIVBf3ZUeFBpc87CFS,"73ZPfpfg1LBVvDEArK4l5B","Life","Supernatural","Des'ree",1998-06-29,216040,67,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"europop,new wave pop",0.721,0.74,1,-5.453,1,0.0413,0.113,0.0000407,0.0847,0.716,104.812,4
0yvPEnB032fojLfVluFjUv,"6S2OmqARrzebs0tKUEyXyp","Sorry Not Sorry","Tell Me You Love Me","Demi Lovato",2017-09-29,203760,77,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,post-teen pop",0.706,0.643,11,-6.929,0,0.234,0.0242,0,0.262,0.885,143.931,4
1vz6ErQBR3A0nsA2NSDVYu,"4sTQVOfp9vEMCemLw50sbu,3py4xCfrW0MbgZEQXHp65q","BANG BANG! (My Neurodivergent Anthem) - Galantis & Misha K VIP Mix","BANG BANG! (My Neurodivergent Anthem) [Galantis & Misha K VIP Mix]","Galantis,Misha K",2023-07-21,154418,38,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,edm,pop,pop dance",0.848,0.842,1,-4.892,1,0.0748,0.0384,0.0151,0.0701,0.579,123.975,4
3ZEno9fORwMA1HPecdLi0R,"6fOMl44jA4Sp5b9PpYCkzz","HAPPY","HOPE","NF",2023-04-07,242691,78,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"hip hop,pop rap",0.732,0.855,7,-4.064,1,0.0415,0.306,0,0.12,0.221,106.004,4
0itNMuBHye9fu392b4e9oa,"0L8ExT028jH3ddEcZwqJJ5","Tell Me Baby","Stadium Arcadium","Red Hot Chili Peppers",2006-05-09,247666,71,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"alternative rock,funk metal,funk rock,permanent wave,rock",0.695,0.993,0,-3.114,1,0.0612,0.00177,0.00246,0.0814,0.281,107.951,4
5ChkMS8OtdzJeqyybCc9R5,"3fMbdgg4jU18AjLCKBhRSm","Billie Jean","Thriller 25 Super Deluxe Edition","Michael Jackson",2008-02-08,293826,83,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"r&b,soul",0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,4
7FyqTJJ8bdFVpNMoMNQbXA,"4AVFqumd2ogHFlRbKIjp1t,34v5MVKeQnIo0CWYMbbrPf","Call Your Name","Call Your Name","Alesso,John Newman",2023-07-21,170976,66,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,edm,pop,pop dance,progressive electro house",0.526,0.888,0,-3.766,0,0.0591,0.00147,0,0.188,0.451,127.906,4
1170VohRSx6GwE6QDCHPPH,"6p2HnfM955TI1bX34dkLnI","Kilby Girl","When We Were Friends","The Backseat Lovers",2019-01-27,282205,77,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pov: indie,slc indie",0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,4
6DwLQ94sb3bcv5RMxPpCaf,"7KgVyMfGnLuYLLbftkfVNQ","Comfort Zone","Sveva - EP","Malandra Jr.",2022-06-17,410413,21,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"melodic techno",0.772,0.874,7,-6.79,1,0.0552,0.0124,0.149,0.0775,0.206,124.02,4
0H2idlyIDxyotmpAJ2NUeh,"6nS5roXSAGhTGr34W6n7Et","Higher Than Ever Before","Alchemy","Disclosure",2023-07-14,196598,62,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,house,indietronica,uk dance",0.527,0.927,10,-6.096,1,0.07,0.0197,0.87,0.138,0.5,160.015,4
2Yk44lQXJDw9jySBTOB0Ag,"3qEnCAnX23lvoxZYtBiPgL,4oDjh8wNW5vDHyFRrDYC4k","Take It Slow (feat. Loyle Carner)","Take It Slow (feat. Loyle Carner)","ENNY,Loyle Carner",2023-04-12,221250,57,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"alternative r&b,indie soul,london rap",0.508,0.6,4,-8.554,0,0.411,0.484,0.00134,0.0756,0.589,88.704,4
73vIOb4Q7YN6HeJTbscRx5,"6TLwD7HPWuiOzvXEa3oCNe,3t5xRXzsuZmMDkQzgOX35S","Miss You","Miss You","Oliver Tree,Robin Schulz",2022-08-05,206000,69,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"alternative hip hop,deep euro house,deep house,edm,german dance,pop dance,tropical house",0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,4
4uUG5RXrOk84mYEfFvj3cK,"1Cs0zKBU1kc0i8ypK3B9ai,64M6ah0SkkRsnPGtGiRAbb","I'm Good (Blue)","I'm Good (Blue)","David Guetta,Bebe Rexha",2022-08-26,175238,91,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"big room,dance pop,edm,pop,pop dance",0.561,0.965,7,-3.673,0,0.0343,0.00383,0.00000707,0.371,0.304,128.04,4
4ZofmEdvs4mQqZ756GQhSY,"1IueXOQyABrMOprrzwQJWN","Melody","Every Cloud - Silver Linings","Sigala",2023-03-02,167142,64,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,edm,pop dance,uk dance,uk pop",0.63,0.91,10,-2.681,0,0.058,0.0231,0.00000191,0.125,0.525,123.017,4
6X6Czunvadm5759A96SjFD,"4WUGQykLBGFfsl0Qjl6TDM,35RvGPQ1OxbEZknWyiaAcs","Hippies (feat. Two Another)","Hippies (feat. Two Another)","The Magician,Two Another",2021-05-14,176125,57,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"belgian edm,house,nu disco,indie soul",0.911,0.656,0,-5.255,1,0.321,0.0115,0.00000934,0.101,0.81,121.012,4
7ANO3LRdvefIongRYm5Smz,"6nS5roXSAGhTGr34W6n7Et,2VAnyOxzJuSAj7XIuEOT38","White Noise","Settle (Deluxe Version)","Disclosure,AlunaGeorge",2013-06-03,277687,63,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,house,indietronica,uk dance,electropop",0.666,0.848,10,-6.165,0,0.0502,0.0091,0.00024,0.317,0.895,119.986,4
3sTExxFQgSTCgfE6GUIiyv,"2XnBwblw31dfGnspMIwgWz,1xNmvlEiICkRlRGqlNFZ43,6hyMWrxGBsOx6sWcVj1DqP,3t5xRXzsuZmMDkQzgOX35S","Something New - Robin Schulz Remix","Something New (Robin Schulz Remix)","Axwell /\ Ingrosso,Axwell,Sebastian Ingrosso,Robin Schulz",2015-02-10,318106,38,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop dance,dutch house,electro house,progressive electro house,progressive house,deep euro house,deep house,german dance,tropical house",0.669,0.741,11,-8.433,1,0.0431,0.0711,0.736,0.0725,0.321,119.989,4
2tt09Zds4trdlmVdFQx7CE,"73jBynjsVtofjRpdpRAJGk,21E3waRsmPlU7jZsS13rcj,2HkAI0YrEcgoR8QdaURqhO,4pwXiI7Z5ZStkgKowZyoKi","Higher Place","Higher Place","Dimitri Vegas & Like Mike,Ne-Yo,Dimitri Vegas,Like Mike",2015-07-17,174010,55,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"belgian dance,belgian edm,big room,dutch house,edm,electro house,pop dance,progressive electro house,dance pop,pop,r&b,urban contemporary",0.709,0.616,7,-6.253,1,0.0734,0.243,0.0000422,0.151,0.552,124.934,4
0zKbDrEXKpnExhGQRe9dxt,"2o5jDhtHVPhrJdv3cEQ99Z","Lay Low","Lay Low","Tiësto",2023-01-06,153442,82,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"big room,brostep,dutch edm,edm,house,pop dance,slap house,trance",0.534,0.855,1,-4.923,0,0.183,0.0607,0.000263,0.346,0.42,122.06,4
64HfvrHpMhaPArBsmo5QTf,"2o5jDhtHVPhrJdv3cEQ99Z,6QSwQEz8CDMg8Rqk8dEkxS","Feel Your Ghost","Feel Your Ghost","Tiësto,Mathame",2023-05-19,205259,63,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,italian techno",0.712,0.882,8,-4.691,0,0.0782,0.0384,0.0000404,0.477,0.405,133.021,4
2nUXox0k2J4v2nfYT44Fa8,"6QSwQEz8CDMg8Rqk8dEkxS,1vaoL5LaD2f0jG2UlrY5yF","The Doors","MEMO","Mathame,Biishop",2023-06-30,389288,33,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"italian techno",0.648,0.812,7,-6.441,1,0.0397,0.00658,0.253,0.11,0.0394,126.975,4
35SnuWHCBTJkfJYetXUF7X,"2XnBwblw31dfGnspMIwgWz","We Come We Rave We Love","We Come We Rave We Love","Axwell /\ Ingrosso",2014-10-08,337920,39,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop dance",0.686,0.954,7,-3.917,1,0.0636,0.0199,0.866,0.0676,0.636,125.018,4
31ZBRDVmP8HgYRUjZ6UKXP,"0RMeG9M8QFzss9bAbq99KA,2o5jDhtHVPhrJdv3cEQ99Z","Lethal Industry - Maddix Remix","Lethal Industry (Maddix Remix)","Maddix,Tiësto",2022-06-10,189777,46,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"big room,brostep,dutch edm,edm,house,pop dance,slap house,trance",0.598,0.88,7,-6.772,1,0.0476,0.000306,0.922,0.149,0.191,134.986,4
2Xm6dBu80N9ku0GKtCac7o,"5xR9ASaTQjZvn8Uv38G2vL","Poison in the Water","Poison in the Water","Von Grey",2017-04-28,198952,32,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.546,0.531,2,-6.586,1,0.0306,0.173,0.000163,0.119,0.178,172.03,4
5jMvwTgvkTc9730UgUf8Fj,"5lwT6gFdwV3Wcol07KUiJx,4GLJPBj5Cdr9AgLKvLWM4n","Outlines - Radio Edit","Outlines (Radio Edit)","Mike Mago,Dragonette",2014-09-01,176413,41,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"house,canadian electropop,canadian pop,dance rock,electropop,metropopolis,neo-synthpop",0.731,0.782,9,-7.358,1,0.0665,0.0903,0.0867,0.182,0.735,122.964,4
2LzyUfJdRp3uqTrITBJXEY,"0iidQFemlPhkoHqFroz2my","Bottom of the River","Carry the Fire","Delta Rae",2012-06-19,202520,56,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"folk-pop",0.668,0.63,11,-5.746,0,0.0828,0.573,0,0.0869,0.716,74.672,4
6Xe9wT5xeZETPwtaP2ynUz,"1vCWHaC5f2uS3yhpwWbIA6","Levels - Original Version","Levels","Avicii",2011-10-28,338866,63,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,edm,pop,pop dance",0.602,0.834,1,-6.573,0,0.0358,0.0297,0.887,0.34,0.353,125.99,4
1HrMWH5GUdK6Yi94rbANJA,"240wlM8vDrf6S4zCyzGj2W,2vf4pRsEY6LpL5tKmqWb64","Cola","Cola","CamelPhat,Elderbrook",2017-06-16,223869,75,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"deep tech house,house,progressive house,uk dance",0.706,0.74,6,-7.904,1,0.0325,0.0245,0.512,0.135,0.444,122.007,3
0GTuyzPTs2G0wqFD1trSOw,"0xRXCcSX89eobfrshSVdyu,04uu8U3I1h26Fp2NBkPTRZ,7o2ZQYM7nTsaVdkXY38UAA","Phone","Phone","MEDUZA,Sam Tompkins,Em Beihold",2023-07-07,155076,75,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop dance,pop house,uk dance,singer-songwriter pop,alt z,gen z singer-songwriter",0.652,0.614,3,-7.833,0,0.0664,0.0792,0,0.239,0.384,129.991,4
6iSlvqiQ7G8XiBnYfJ1xiO,"0xRXCcSX89eobfrshSVdyu,5344K3N7rx7kw1HjO8psuq,67MNhiAICFY6Pwc2YxCO0K,56Qz2XwGj7FxnNKrfkWjnb","Bad Memories","Bad Memories","MEDUZA,James Carter,Elley Duhé,FAST BOY",2023-01-06,148629,29,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop dance,pop house,uk dance,alt z",0.606,0.772,5,-6.17,0,0.0471,0.103,0,0.139,0.601,123.984,3
49HhxOiGkOyShSuoJVIiWz,"5nki7yRhxgM509M5ADlN1p","Flamingo","Flamingo","Oliver Heldens",2016-08-29,187080,43,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dutch house,edm,electro house,future house,house,pop dance,progressive electro house,progressive house",0.741,0.792,11,-7.006,1,0.0417,0.0199,0.886,0.0571,0.475,126.024,4
1WCEAGGRD066z2Q89ObXTq,"1Cs0zKBU1kc0i8ypK3B9ai,4EPJlUEBy49EX1wuFOvtjK,7nDsS0l5ZAzMedVRKPP8F1","Crazy What Love Can Do","Crazy What Love Can Do","David Guetta,Becky Hill,Ella Henderson",2022-04-08,169756,79,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"big room,dance pop,edm,pop,pop dance,pop house,uk dance,uk pop,talent show",0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4
4Bvo4KWHOoAXipiJc1Gc6W,"4AVFqumd2ogHFlRbKIjp1t","Nillionaire","Dynamite","Alesso",2011,354421,26,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,edm,pop,pop dance,progressive electro house",0.719,0.807,7,-8.062,0,0.0438,0.0492,0.701,0.0894,0.258,125.996,4
0k4A0wcdZLY0OSQ1ugfi3J,"7keGfmQR4X5w0two1xKZ7d","Paris","Paris","Kungs",2019-11-29,201290,53,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop dance,uk dance",0.579,0.596,10,-10.767,1,0.256,0.00543,0.962,0.273,0.0537,124.005,4
3g0mEQx3NTanacLseoP0Gw,"69GGBxA162lTqCwzJG5jLp,45eNHdiiabvmbp4erw26rg,1cZQSpDsxgKIX2yW5OR9Ot","Takeaway","World War Joy","The Chainsmokers,ILLENIUM,Lennon Stella",2019-12-06,209880,74,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,edm,melodic dubstep,pop dance,alt z,canadian pop,uk pop",0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1,4
4kwbbhuemSkRWvtN5dkWmb,"0xRXCcSX89eobfrshSVdyu","Friends","Friends","MEDUZA",2023-05-12,157673,59,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop dance,pop house,uk dance",0.681,0.817,4,-5.171,1,0.0587,0.00743,0.0000038,0.215,0.307,124.976,4
7jrMFjEq0t09f7m3HnnWXl,"7urnl0uH1w3NCoErxw7AUK,0xRXCcSX89eobfrshSVdyu","Tell Me Why - MEDUZA Remix","Tell Me Why (MEDUZA Remix)","Supermode,MEDUZA",2022-09-02,171428,79,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop dance,pop house,uk dance",0.561,0.928,6,-5.812,0,0.0371,0.087,0.894,0.332,0.182,125.988,4
1eWbYCQTzbSKmhD1SPr5T1,"66MrdPDHTjnnMOTBmC81q5,3Jjd0Ch3cIFTWo5A2ZIq9M","Turn Back Time - Radio Edit","Turn Back Time","Thomas Newson,Jonathan.",2021-09-10,169000,11,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dutch house,electro house,melbourne bounce,progressive electro house,sky room",0.662,0.859,6,-5.14,0,0.0466,0.0373,0.00624,0.148,0.502,125.006,4
6mfPx9lMesSNS8LYwHVgD9,"7f5Zgnp2spUuuzKplmRkt7","Are You with Me - Kungs Radio Edit","Are You With Me (Remixes)","Lost Frequencies",2015-02-09,188144,29,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"belgian edm,edm,pop dance,tropical house",0.552,0.785,8,-8.846,1,0.0303,0.000348,0.0167,0.044,0.169,125.012,4
6G8f5H3FkCKIDaC5o2ugu9,"7keGfmQR4X5w0two1xKZ7d,3uE4EsnezRtXJn2q3TTKg5","Freedom","Layers","Kungs,Wolfgang Valbrun",2016-11-04,174826,44,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop dance,uk dance",0.756,0.696,11,-6.232,0,0.0418,0.166,0.00117,0.113,0.667,122.963,4
061zSnG48COsCOmyHcn5NU,"7keGfmQR4X5w0two1xKZ7d,3RP50pmG8Wz1mhNCidQj68","You Remain","Layers","Kungs,RITUAL",2016-11-04,223800,43,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop dance,uk dance,indie electropop,vapor soul",0.816,0.685,6,-7.315,0,0.0297,0.504,0.256,0.14,0.431,115.028,4
7uCbQR6CHGsy8xCR8JRKyG,"3t5xRXzsuZmMDkQzgOX35S","Smash My Heart","Smash My Heart","Robin Schulz",2023-07-14,170706,63,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"deep euro house,deep house,edm,german dance,pop dance,tropical house",0.544,0.711,6,-6.116,0,0.0867,0.0165,0.000763,0.247,0.309,130.221,4
6v3KW9xbzN5yKLt9YKDYA2,"7n2wHs1TKAczGzO7Dd2rGr,4nDoRrQiYLoBzwC5BhVJzF","Señorita","Shawn Mendes (Deluxe)","Shawn Mendes,Camila Cabello",2019-06-19,190799,82,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"canadian pop,pop,viral pop,dance pop",0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,4
3YKptz29AsOlm7WAVnztBh,"5GtMEZEeFFsuHY8ad4kOxv","Kiss from a Rose","Seal","Seal",1994-05-31,288426,76,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"british soul,new wave pop",0.584,0.533,10,-7.11,0,0.0305,0.684,0,0.306,0.224,131.745,3
0OwX5aROoW1Iip8FV51Efg,"1zNqDE7qDGCsyzJwohVaoX","Alarm","Alarm","Anne-Marie",2016-05-20,205593,58,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop",0.756,0.589,0,-5.093,1,0.232,0.0812,0,0.176,0.811,146.928,4
0IKK48xF4eEdfofyaeKWWO,"5ZsFI1h6hIdQRw2ti0hz81","PILLOWTALK","PILLOWTALK","ZAYN",2016-08-22,203686,62,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,uk pop",0.588,0.702,11,-4.271,1,0.0496,0.104,0,0.089,0.429,124.909,4
6G7r3yTCXVl1lXmFSkzEYB,"6NkWxTDLl0TnlaS0J9JQT5,7vMDKdgSZ2Scn4uzFdTDyZ","Pon De Replay","Pon De Replay","Ed Marquis,Emie",2017-04-29,257943,64,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.529,0.717,6,-7.049,0,0.24,0.123,0.000692,0.0363,0.481,103.993,4
46nvQpUDsxpS08UTFOeKTA,"0xRXCcSX89eobfrshSVdyu,2FXC3k01G6Gw61bmprjgqS","Tell It To My Heart","Tell It To My Heart","MEDUZA,Hozier",2021-10-29,165524,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"edm,pop dance,pop house,uk dance,irish singer-songwriter,modern rock,pov: indie",0.539,0.715,11,-6.639,0,0.0595,0.0265,0,0.609,0.489,123.854,4
